2023-09-20 15:31:15,725 INFO  Logger.cs: 70 - 
2023-09-20 18:05:11,333 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ur5_base-1
2023-09-20 18:05:11,494 INFO  SwAddin.cs: 316 - Loading config tree
2023-09-20 18:05:11,497 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2023-09-20 18:05:11,499 INFO  SwAddin.cs: 321 - Showing property manager
2023-09-20 18:05:18,868 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2023-09-20 18:05:18,899 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 18:11:04,904 INFO  SwAddin.cs: 271 - Assembly export called for file base_table_test
2023-09-20 18:11:04,905 INFO  SwAddin.cs: 276 - Save is required
2023-09-20 18:11:04,905 INFO  SwAddin.cs: 290 - Saving assembly
2023-09-20 18:11:05,111 INFO  SwAddin.cs: 293 - Opening property manager
2023-09-20 18:11:05,112 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table_test
2023-09-20 18:11:05,112 INFO  ExportHelperExtension.cs: 1142 - Found 31 in base_table_test
2023-09-20 18:11:05,113 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in base_table_test
2023-09-20 18:11:05,113 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 18:11:05,113 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 18:11:05,113 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table-1
2023-09-20 18:11:05,113 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 18:11:05,114 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base_table-1
2023-09-20 18:11:05,114 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ur5_base-1
2023-09-20 18:11:05,115 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 18:11:05,115 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ur5_base-1
2023-09-20 18:11:05,116 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table_test
2023-09-20 18:11:05,117 INFO  ExportHelperExtension.cs: 1142 - Found 31 in base_table_test
2023-09-20 18:11:05,117 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table_test
2023-09-20 18:11:05,117 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 18:11:05,118 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 18:11:05,118 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table-1
2023-09-20 18:11:05,118 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 18:11:05,119 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table-1
2023-09-20 18:11:05,119 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ur5_base-1
2023-09-20 18:11:05,119 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 18:11:05,120 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ur5_base-1
2023-09-20 18:11:05,250 INFO  SwAddin.cs: 316 - Loading config tree
2023-09-20 18:11:05,251 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2023-09-20 18:11:05,252 INFO  SwAddin.cs: 321 - Showing property manager
2023-09-20 18:11:09,832 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 18:11:15,802 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:05:54,557 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:05:58,695 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:06:03,433 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:06:06,644 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:06:12,944 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:06:51,795 INFO  ExportPropertyManager.cs: 450 - Configuration canceled
2023-09-20 19:06:51,818 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:07:11,220 INFO  SwAddin.cs: 271 - Assembly export called for file base_table_test
2023-09-20 19:07:11,221 INFO  SwAddin.cs: 276 - Save is required
2023-09-20 19:07:11,221 INFO  SwAddin.cs: 290 - Saving assembly
2023-09-20 19:07:11,443 INFO  SwAddin.cs: 293 - Opening property manager
2023-09-20 19:07:11,444 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table_test
2023-09-20 19:07:11,444 INFO  ExportHelperExtension.cs: 1142 - Found 31 in base_table_test
2023-09-20 19:07:11,445 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in base_table_test
2023-09-20 19:07:11,445 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 19:07:11,445 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 19:07:11,446 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table-1
2023-09-20 19:07:11,446 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 19:07:11,447 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base_table-1
2023-09-20 19:07:11,447 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ur5_base-1
2023-09-20 19:07:11,447 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 19:07:11,448 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ur5_base-1
2023-09-20 19:07:11,448 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table_test
2023-09-20 19:07:11,448 INFO  ExportHelperExtension.cs: 1142 - Found 31 in base_table_test
2023-09-20 19:07:11,448 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table_test
2023-09-20 19:07:11,449 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 19:07:11,449 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 19:07:11,449 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table-1
2023-09-20 19:07:11,449 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 19:07:11,450 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table-1
2023-09-20 19:07:11,450 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ur5_base-1
2023-09-20 19:07:11,450 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 19:07:11,451 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ur5_base-1
2023-09-20 19:07:11,582 INFO  SwAddin.cs: 316 - Loading config tree
2023-09-20 19:07:11,582 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2023-09-20 19:07:11,584 INFO  SwAddin.cs: 321 - Showing property manager
2023-09-20 19:07:26,835 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:07:29,299 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:07:43,852 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:07:45,212 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:07:47,426 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:09:03,439 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2023-09-20 19:09:03,701 INFO  ExportHelperExtension.cs: 338 - Creating joint foundation_Link
2023-09-20 19:09:03,706 INFO  ExportHelperExtension.cs: 1409 - Fixing components for table_link
2023-09-20 19:09:03,709 INFO  ExportHelperExtension.cs: 1414 - Fixing 26
2023-09-20 19:09:03,709 INFO  ExportHelperExtension.cs: 1422 - Component 26 is already fixed
2023-09-20 19:09:03,916 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2023-09-20 19:09:03,917 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2023-09-20 19:09:03,917 INFO  ExportHelperExtension.cs: 852 - L1: 0
2023-09-20 19:09:03,917 INFO  ExportHelperExtension.cs: 860 - L2: 0
2023-09-20 19:09:03,975 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent table_link to child foundation_Link failed
2023-09-20 19:09:04,048 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table_test
2023-09-20 19:09:04,049 INFO  ExportHelperExtension.cs: 1142 - Found 32 in base_table_test
2023-09-20 19:09:04,051 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in base_table_test
2023-09-20 19:09:04,051 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 19:09:04,051 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 19:09:04,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base_table-1
2023-09-20 19:09:04,052 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 19:09:04,053 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base_table-1
2023-09-20 19:09:04,053 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from ur5_base-1
2023-09-20 19:09:04,053 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 19:09:04,053 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in ur5_base-1
2023-09-20 19:09:04,054 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table_test
2023-09-20 19:09:04,054 INFO  ExportHelperExtension.cs: 1142 - Found 32 in base_table_test
2023-09-20 19:09:04,054 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table_test
2023-09-20 19:09:04,055 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-09-20 19:09:04,055 INFO  ExportHelperExtension.cs: 1167 - 2 components to check
2023-09-20 19:09:04,055 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base_table-1
2023-09-20 19:09:04,055 INFO  ExportHelperExtension.cs: 1142 - Found 71 in base_table-1
2023-09-20 19:09:04,056 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base_table-1
2023-09-20 19:09:04,056 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from ur5_base-1
2023-09-20 19:09:04,056 INFO  ExportHelperExtension.cs: 1142 - Found 26 in ur5_base-1
2023-09-20 19:09:04,057 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in ur5_base-1
2023-09-20 19:09:04,085 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-20 19:09:17,358 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2023-09-20 19:09:17,360 INFO  Serialization.cs: 275 - URDF Configuration found
